260.777,233.115
261.181,234.026
261.415,234.997
261.192,235.915
260.643,236.742
259.644,236.779
258.645,236.817
257.646,236.855
256.646,236.893
255.674,237.109
254.736,237.456
253.839,237.897
252.965,238.382
252.063,238.814
251.138,239.191
250.647,239.857
250.642,240.857
250.642,241.857
250.640,242.857
250.633,243.857
250.617,244.857
250.578,245.856
250.424,246.740
250.572,247.729
250.758,248.711
250.979,249.686
251.263,250.645
251.753,251.491
252.515,252.138
253.307,252.749
254.110,253.345
254.919,253.932
255.733,254.513
256.551,255.089
257.512,255.232
258.511,255.256
259.511,255.280
260.511,255.303
261.491,255.187
262.445,254.888
263.399,254.589
264.354,254.290
265.308,253.992
266.262,253.693
266.478,252.878
266.430,251.879
266.382,250.880
266.334,249.881
266.286,248.882
266.238,247.883
266.190,246.885
266.142,245.886
266.094,244.887
266.046,243.888
265.998,242.889
265.950,241.890
265.903,240.892
265.855,239.893
266.074,238.919
266.310,237.947
266.545,236.975
266.780,236.004
267.016,235.032
267.251,234.060
267.660,233.150
268.096,232.250
268.533,231.351
269.087,230.528
269.599,229.685
270.524,229.325
271.512,229.171
272.508,229.085
273.507,229.031
274.506,228.992
275.506,228.958
276.505,228.939
277.505,228.957
278.497,229.072
279.449,229.373
280.355,229.797
281.229,230.281
282.028,230.877
282.856,231.357
283.692,231.897
284.435,232.566
285.136,233.280
285.803,234.025
286.436,234.799
287.018,235.612
287.465,236.502
287.593,237.493
287.666,238.490
287.718,239.489
287.756,240.488
287.783,241.488
287.800,242.487
287.807,243.487
287.808,244.487
287.812,245.487
287.824,246.487
287.849,247.487
287.908,248.485
288.056,249.473
288.439,250.392
289.003,251.216
289.745,251.880
290.672,252.242
291.662,252.374
292.662,252.398
293.662,252.373
294.660,252.317
295.656,252.229
296.648,252.104
297.633,251.931
298.604,251.694
299.550,251.371
300.448,250.933
301.260,250.352
301.935,249.617
302.477,248.778
302.789,247.831
302.919,246.840
302.981,245.842
302.999,244.843
302.969,243.843
302.898,242.846
302.786,241.852
302.630,240.864
302.437,239.883
302.281,238.896
302.165,237.903
302.085,236.906
302.042,235.907
302.042,234.907
302.078,233.908
302.115,232.908
302.153,231.909
303.092,231.743
304.085,231.627
305.077,231.504
306.070,231.380
307.062,231.258
308.056,231.147
309.053,231.067
310.049,231.109
310.909,231.588
311.587,232.322
312.132,233.160
312.592,234.047
313.003,234.959
313.376,235.887
313.713,236.828
314.012,237.782
314.259,238.751
314.417,239.738
314.476,240.735
314.604,241.727
314.767,242.714
314.956,243.696
315.175,244.671
315.487,245.619
315.826,246.558
316.063,247.529
316.598,248.309
317.049,249.184
317.782,249.854
318.668,250.314
319.608,250.653
320.577,250.900
321.563,251.065
322.559,251.145
323.559,251.174
324.559,251.202
325.093,250.613
325.304,249.637
325.401,248.642
325.478,247.645
325.545,246.647
325.605,245.649
325.659,244.650
325.708,243.651
325.751,242.652
325.789,241.653
325.826,240.654
325.866,239.655
325.909,238.656
325.956,237.657
326.012,236.658
326.083,235.661
326.185,234.666
326.377,233.686
326.916,232.865
327.797,232.400
328.753,232.109
329.734,231.918
330.727,231.798
331.725,231.737
332.725,231.731
333.724,231.769
334.723,231.812
335.679,231.913
336.014,232.856
336.354,233.796
336.694,234.736
337.024,235.681
337.338,236.630
337.634,237.585
337.908,238.547
338.154,239.516
338.371,240.492
338.560,241.474
338.743,242.457
338.955,243.434
339.190,244.406
339.451,245.372
339.738,246.330
340.054,247.278
340.405,248.214
340.784,249.140
341.180,250.058
341.731,250.881
342.701,251.040
343.684,250.887
344.589,250.466
345.396,249.878
346.107,249.175
346.721,248.387
347.233,247.528
347.627,246.610
347.874,245.643
348.007,244.652
348.084,243.655
348.134,242.656
348.172,241.657
348.202,240.657
348.228,239.657
348.254,238.658
348.280,237.658
348.307,236.659
348.333,235.659
348.359,234.659
348.386,233.660
348.412,232.660
348.971,231.857
349.599,231.078
350.218,230.293
351.052,229.950
352.052,229.950
353.052,229.950
354.052,229.960
355.050,230.009
356.041,230.141
356.980,230.474
357.723,231.132
358.232,231.990
358.635,232.906
359.037,233.821
359.453,234.730
359.649,235.709
359.744,236.704
359.807,237.702
359.852,238.701
359.887,239.701
359.916,240.700
359.940,241.700
359.961,242.700
359.980,243.699
359.996,244.699
360.012,245.699
360.027,246.699
360.042,247.699
360.057,248.699
360.072,249.699
360.088,250.699
360.103,251.699
360.118,252.698
360.133,253.698
361.027,253.806
362.027,253.804
363.027,253.768
363.252,252.929
363.283,251.929
363.312,250.929
363.339,249.930
363.366,248.930
363.393,247.931
363.420,246.931
363.447,245.931
363.474,244.932
363.499,243.932
363.521,242.932
363.543,241.932
363.566,240.933
363.588,239.933
363.610,238.933
363.633,237.933
363.655,236.934
363.677,235.934
363.820,234.989
364.558,234.314
365.297,233.640
366.062,232.996
366.855,232.388
367.666,231.802
368.489,231.235
369.324,230.685
370.171,230.152
371.031,229.643
371.914,229.174
372.863,228.888
373.707,228.388
374.675,228.143
375.662,227.983
376.646,227.804
377.628,227.613
378.617,227.469
379.613,227.380
380.610,227.309
381.608,227.247
382.607,227.193
383.606,227.144
384.605,227.099
385.604,227.059
386.603,227.023
387.603,226.988
388.602,226.951
389.601,226.911
390.600,226.864
391.599,226.810
392.596,226.742
393.591,226.644
394.556,226.408
393.886,225.820
393.607,224.871
393.614,223.873
393.767,222.885
394.047,221.926
394.480,221.026
395.015,220.182
395.669,219.427
396.498,218.875
397.446,218.564
398.433,218.405
399.429,218.324
400.428,218.280
401.428,218.249
402.427,218.214
403.427,218.178
404.426,218.143
405.280,218.486
405.997,219.183
406.703,219.890
407.197,220.751
407.399,221.729
407.505,222.723
407.590,223.720
407.657,224.718
407.697,225.717
407.667,226.715
406.763,227.011
405.771,227.138
404.776,227.236
403.779,227.314
402.780,227.357
401.780,227.380
400.780,227.393
399.781,227.422
399.521,228.137
400.044,228.987
400.684,229.754
401.435,230.411
402.129,231.095
402.706,231.912
403.382,232.647
404.140,233.299
404.928,233.913
405.540,234.703
406.075,235.547
406.584,236.408
407.083,237.274
407.582,238.141
408.088,239.004
408.609,239.857
409.158,240.693
409.752,241.497
410.343,242.304
410.903,243.132
411.437,243.978
411.948,244.837
412.437,245.709
412.904,246.594
413.347,247.490
413.763,248.399
414.143,249.324
414.471,250.269
414.698,251.242
414.833,252.232
414.935,253.227
415.021,254.223
415.096,255.221
415.163,256.218
415.223,257.217
415.277,258.215
415.327,259.214
415.373,260.213
415.415,261.212
415.453,262.211
415.488,263.211
415.519,264.210
415.547,265.210
415.571,266.209
415.591,267.209
415.608,268.209
415.620,269.209
415.628,270.209
415.630,271.209
415.625,272.209
415.612,273.209
415.587,274.209
415.544,275.208
415.466,276.204
415.303,277.191
415.083,278.166
414.814,279.129
414.499,280.078
414.136,281.010
413.723,281.920
413.255,282.804
412.724,283.651
412.118,284.446
411.414,285.155
410.633,285.778
409.725,286.183
408.733,286.291
407.733,286.306
406.733,286.299
405.736,286.229
404.807,285.882
404.048,285.233
403.343,284.524
402.654,283.800
401.985,283.057
401.350,282.285
400.864,281.423
400.463,280.510
399.983,279.633
399.476,278.771
398.941,277.926
398.406,277.081
398.250,276.121
398.223,275.121
398.196,274.122
398.170,273.122
398.143,272.122
398.116,271.123
398.089,270.123
398.062,269.124
398.036,268.124
398.012,267.124
397.986,266.124
397.955,265.125
397.920,264.126
397.881,263.126
397.837,262.127
397.788,261.129
397.733,260.130
397.670,259.132
397.595,258.135
397.498,257.140
397.354,256.150
397.257,255.155
397.191,254.157
397.143,253.158
397.107,252.159
397.082,251.159
397.065,250.159
397.055,249.160
397.052,248.160
397.055,247.160
397.065,246.160
397.081,245.160
397.104,244.160
397.136,243.161
397.176,242.161
397.228,241.163
397.297,240.165
397.393,239.170
397.558,238.184
397.796,237.213
397.962,236.227
398.070,235.233
398.098,234.234
398.098,233.234
397.616,232.716
396.616,232.716
395.621,232.793
394.690,233.145
393.870,233.716
393.092,234.345
392.286,234.936
391.439,235.468
390.552,235.928
389.630,236.314
388.681,236.630
387.716,236.892
386.741,237.113
385.767,237.339
384.801,237.596
383.854,237.918
382.958,238.359
382.157,238.956
381.355,239.546
380.453,239.975
379.514,240.319
378.559,240.615
377.632,240.990
376.747,241.454
375.969,242.077
375.449,242.917
375.309,243.905
375.282,244.905
375.280,245.905
375.290,246.905
375.352,247.902
375.643,248.851
376.298,249.603
377.093,250.203
378.037,250.524
379.018,250.718
380.004,250.885
380.974,251.126
381.926,251.432
382.853,251.806
383.788,252.160
384.734,252.485
385.686,252.792
386.644,253.079
387.600,253.372
388.542,253.707
389.453,254.117
390.314,254.625
391.124,255.211
391.902,255.839
392.639,256.515
393.290,257.272
393.783,258.140
394.078,259.094
394.222,260.083
394.280,261.081
394.294,262.081
394.289,263.081
394.259,264.080
394.125,265.070
393.714,265.976
393.120,266.780
392.533,267.590
392.131,268.490
391.751,269.414
391.318,270.316
390.856,271.202
390.360,272.071
389.793,272.892
389.043,273.551
388.151,273.994
387.185,274.251
386.248,274.597
385.345,275.025
384.424,275.414
383.483,275.755
382.525,276.039
381.552,276.268
380.568,276.446
379.577,276.580
378.582,276.679
377.584,276.752
376.586,276.805
375.587,276.844
374.587,276.870
373.587,276.888
372.587,276.896
371.587,276.888
370.588,276.856
369.590,276.785
368.599,276.657
367.620,276.453
366.664,276.160
365.737,275.787
364.836,275.353
363.955,274.880
363.086,274.385
362.234,273.862
361.414,273.291
360.751,272.550
360.366,271.629
360.077,270.672
359.781,269.717
359.472,268.766
359.174,267.813
359.037,266.823
358.924,265.836
358.093,265.344
357.135,265.068
356.242,264.657
355.248,264.550
354.248,264.524
353.248,264.524
352.248,264.524
351.609,265.227
351.026,266.040
350.421,266.835
349.774,267.598
349.109,268.345
348.432,269.081
347.745,269.807
347.047,270.523
346.341,271.232
345.625,271.930
344.888,272.606
344.112,273.235
343.249,273.736
342.276,273.757
341.520,273.119
341.037,272.245
340.642,271.327
340.291,270.390
339.971,269.443
339.680,268.486
339.418,267.521
339.193,266.547
339.024,265.562
338.958,264.564
338.729,263.594
338.297,262.694
337.729,261.871
337.069,261.120
336.343,260.433
335.569,259.801
334.757,259.217
333.914,258.679
333.048,258.179
332.131,257.786
331.145,257.784
330.271,258.259
329.518,258.916
328.819,259.631
328.144,260.369
327.481,261.117
326.822,261.869
326.201,262.653
325.686,263.509
325.457,264.471
324.921,265.282
324.403,266.136
323.922,267.011
323.355,267.835
322.743,268.626
322.067,269.362
321.366,270.056
320.366,270.056
319.366,270.056
318.366,270.056
317.366,270.046
316.367,270.000
315.377,269.871
314.780,269.212
314.670,268.218
314.595,267.221
314.540,266.222
314.501,265.223
314.454,264.224
314.391,263.226
314.301,262.230
314.145,261.243
313.559,260.488
312.608,260.180
311.644,259.915
310.678,259.656
309.712,259.397
308.920,259.793
308.408,260.630
308.084,261.576
307.716,262.505
307.331,263.428
306.940,264.349
306.518,265.255
306.060,265.928
305.627,266.829
305.128,267.688
304.400,268.372
303.628,269.008
302.816,269.590
301.953,270.096
301.023,270.457
300.030,270.501
299.094,270.175
298.455,269.423
298.204,268.460
298.181,267.461
298.330,266.480
298.546,265.504
298.695,264.515
298.884,263.534
299.073,262.553
299.136,261.555
299.053,260.559
298.306,260.269
297.314,260.399
296.323,260.529
295.331,260.659
294.340,260.789
293.348,260.918
292.357,261.048
291.365,261.178
290.374,261.308
289.382,261.438
288.394,261.591
287.518,262.040
287.001,262.892
286.546,263.782
286.038,264.644
285.479,265.472
284.854,266.252
284.154,266.966
283.422,267.647
282.678,268.315
281.932,268.981
281.200,269.663
280.491,270.367
279.684,270.955
278.779,271.377
277.815,271.639
276.825,271.778
275.827,271.845
274.828,271.892
273.831,271.968
272.836,272.060
271.838,272.133
270.839,272.167
269.841,272.116
268.877,271.866
268.113,271.239
267.678,270.343
267.415,269.378
267.203,268.401
266.992,267.423
266.781,266.446
266.615,265.464
266.622,264.464
266.630,263.464
266.637,262.464
266.645,261.464
266.406,260.860
265.513,261.310
264.620,261.761
263.728,262.211
262.835,262.661
261.857,262.796
260.872,262.965
259.921,263.272
259.033,263.726
258.337,264.443
257.679,265.196
257.021,265.949
256.347,266.688
255.645,267.400
254.930,268.099
254.196,268.779
253.433,269.424
252.623,270.010
251.751,270.499
250.819,270.858
249.847,271.090
248.857,271.232
247.861,271.319
246.863,271.387
245.864,271.430
244.867,271.369
243.905,271.104
242.990,270.702
242.093,270.260
241.199,269.812
240.326,269.325
239.529,268.724
238.855,267.986
238.262,267.182
237.700,266.354
237.149,265.519
236.602,264.682
236.055,263.845
235.508,263.008
234.961,262.171
234.413,261.334
233.863,260.500
233.282,259.686
232.612,258.945
231.793,258.378
230.843,258.075
229.850,257.969
228.850,257.955
227.850,257.955
226.970,258.095
226.823,259.084
226.663,260.071
226.447,261.047
226.176,262.009
225.872,262.961
225.708,263.947
225.614,264.942
225.574,265.941
225.561,266.941
225.518,267.940
225.444,268.937
225.343,269.932
225.214,270.924
225.057,271.911
224.871,272.894
224.655,273.870
224.405,274.838
224.158,275.807
223.985,276.792
223.874,277.785
223.838,278.785
223.722,279.776
223.305,280.664
223.163,281.652
223.125,282.651
222.977,283.640
222.640,284.578
222.361,285.538
222.135,286.512
221.942,287.493
221.772,288.478
221.601,289.464
221.428,290.449
221.253,291.433
221.062,292.415
220.817,293.384
220.546,294.347
220.259,295.305
219.959,296.259
219.647,297.208
219.320,298.153
218.969,299.090
218.550,299.997
218.123,300.901
217.713,301.813
217.271,302.710
216.779,303.581
216.251,304.430
215.670,305.243
215.003,305.985
214.078,306.322
213.079,306.358
212.079,306.345
211.088,306.224
210.173,305.834
